Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK58,OUT017,2088.996049140726
NCJ42,OUT035,2088.996049140726
FDZ34,OUT027,4487.273596887449
FDA52,OUT018,2747.137812279751
NCR29,OUT013,2375.582718589748
FDT48,OUT035,2681.308771975984
DRJ51,OUT019,649.9129956959587
NCS54,OUT046,2234.4781730347104
FDV01,OUT035,2681.308771975984
DRG51,OUT027,4487.273596887449
NCG42,OUT013,2639.4575476205328
FDA51,OUT049,1740.4500561160019
FDV19,OUT010,670.1202947777384
NCT18,OUT045,2679.520928465894
NCS41,OUT045,2679.520928465894
FDO03,OUT046,2400.7006894382034
FDL12,OUT010,666.5706329934209
FDY37,OUT010,670.1202947777384
FDI58,OUT049,1740.4500561160019
FDT28,OUT018,2747.137812279751
NCC42,OUT010,642.111168608742
FDO01,OUT017,2088.996049140726
FDJ02,OUT013,2961.81754427035
FDQ04,OUT018,2191.127194498703
DRL47,OUT013,2639.4575476205328
FDZ32,OUT035,2088.996049140726
FDC35,OUT035,2680.2338161333955
FDX14,OUT045,1775.1285102962227
FDZ35,OUT013,2639.4575476205328
FDL14,OUT013,2961.81754427035
FDO04,OUT049,1399.5213450943893
DRK11,OUT017,2679.520928465894
FDB44,OUT018,3180.1740619589787
FDZ50,OUT049,2237.3309340776354
FDI12,OUT027,3931.7640664152914
FDU43,OUT017,2680.2338161333955
FDD58,OUT010,642.111168608742
FDB27,OUT017,2679.520928465894
FDB04,OUT018,2433.3433283630943
NCO17,OUT013,2639.4575476205328
FDL12,OUT017,1775.1285102962227
DRJ13,OUT049,2237.3309340776354
FDD57,OUT045,2088.996049140726
FDW19,OUT035,2088.996049140726
DRD27,OUT018,2433.3433283630943
FDH27,OUT027,4487.273596887449
NCW30,OUT027,5192.505733347002
FDR40,OUT018,2433.3433283630943
FDG05,OUT013,2961.81754427035
NCY41,OUT019,564.1009287350441
FDI38,OUT018,3180.1740619589787
FDR20,OUT046,1399.5213450943893
FDE09,OUT017,2088.996049140726
FDN50,OUT019,545.0128443446342
DRF27,OUT045,2679.520928465894
DRF51,OUT013,2375.582718589748
NCO02,OUT019,564.1009287350441
FDB51,OUT027,3474.480656312158
FDJ50,OUT013,2375.582718589748
FDN52,OUT013,2639.4575476205328
FDX14,OUT013,2639.4575476205328
FDT27,OUT019,649.9129956959587
FDV10,OUT013,2375.582718589748
FDU33,OUT046,1399.5213450943893
FDU58,OUT046,2234.4781730347104
NCP42,OUT027,4487.273596887449
FDL51,OUT027,5192.505733347002
DRH15,OUT027,3474.480656312158
FDU16,OUT017,2088.996049140726
FDW15,OUT017,2679.520928465894
FDQ44,OUT045,2088.996049140726
NCI06,OUT027,4487.273596887449
DRK23,OUT019,649.9129956959587
FDC28,OUT035,2088.996049140726
NCY17,OUT019,564.1009287350441
NCV05,OUT018,2747.137812279751
FDM34,OUT019,545.0128443446342
DRD60,OUT027,4487.273596887449
FDT38,OUT046,1740.4500561160019
FDQ57,OUT018,2747.137812279751
FDE59,OUT027,3474.480656312158
NCM43,OUT046,2234.4781730347104
DRI51,OUT049,2237.3309340776354
NCG30,OUT017,2088.996049140726
NCK54,OUT035,2088.996049140726
FDQ16,OUT019,545.0128443446342
FDI36,OUT013,2961.81754427035
FDX16,OUT027,4487.273596887449
FDA34,OUT046,2234.4781730347104
FDJ48,OUT018,3180.1740619589787
FDU47,OUT035,2088.996049140726
FDS39,OUT046,2234.4781730347104
FDD11,OUT046,2400.7006894382034
FDM16,OUT027,3474.480656312158
FDU56,OUT018,2747.137812279751
FDQ32,OUT017,2088.996049140726
DRK35,OUT013,2375.582718589748
FDA58,OUT049,2410.8952110264468
DRG48,OUT019,587.7341248749699
FDT59,OUT010,757.9030920946007
FDQ31,OUT019,545.0128443446342
FDS51,OUT018,2191.127194498703
FDW32,OUT027,3931.7640664152914
FDI15,OUT027,5192.505733347002
NCV30,OUT017,1775.1285102962227
DRG25,OUT049,2237.3309340776354
FDT02,OUT013,2375.582718589748
FDO33,OUT027,3931.7640664152914
FDP38,OUT035,1775.1285102962227
FDZ45,OUT035,2681.308771975984
NCA54,OUT027,4487.273596887449
FDU33,OUT017,1775.1285102962227
FDN58,OUT017,2680.2338161333955
FDI05,OUT045,2088.996049140726
FDM57,OUT019,545.0128443446342
NCS42,OUT027,3931.7640664152914
FDB57,OUT045,2680.2338161333955
FDC03,OUT045,2679.520928465894
FDZ58,OUT013,2639.4575476205328
NCK29,OUT045,2088.996049140726
NCR53,OUT045,2680.2338161333955
FDE26,OUT027,4487.273596887449
FDU52,OUT049,2237.3309340776354
FDE41,OUT027,3931.7640664152914
FDU38,OUT018,2747.137812279751
FDA52,OUT017,2679.520928465894
FDW46,OUT046,1399.5213450943893
DRI59,OUT035,2680.2338161333955
FDT38,OUT035,2088.996049140726
FDL33,OUT018,2747.137812279751
FDQ01,OUT027,5192.505733347002
FDJ08,OUT046,2234.4781730347104
FDQ47,OUT049,1399.5213450943893
NCZ18,OUT013,3509.121901013104
FDE29,OUT017,1775.1285102962227
FDF10,OUT027,4487.273596887449
FDC48,OUT049,1740.4500561160019
FDY58,OUT013,3509.121901013104
NCX30,OUT010,757.9030920946007
FDV11,OUT013,2961.81754427035
FDT46,OUT046,1399.5213450943893
DRD01,OUT019,564.1009287350441
FDQ11,OUT013,3509.121901013104
NCM41,OUT017,2088.996049140726
NCC55,OUT013,2375.582718589748
FDG45,OUT027,5192.505733347002
NCQ54,OUT049,2237.3309340776354
FDM34,OUT045,2088.996049140726
FDD17,OUT019,649.9129956959587
FDN38,OUT027,5192.505733347002
FDB53,OUT018,2747.137812279751
NCL06,OUT035,2680.2338161333955
NCV18,OUT019,545.0128443446342
FDX25,OUT013,2961.81754427035
FDB39,OUT046,1399.5213450943893
FDC33,OUT049,2237.3309340776354
NCO14,OUT018,2191.127194498703
FDA58,OUT027,5192.505733347002
NCQ02,OUT017,2679.520928465894
NCR53,OUT017,2680.2338161333955
FDN52,OUT046,1740.4500561160019
FDG26,OUT046,2400.7006894382034
FDE23,OUT027,3474.480656312158
DRI37,OUT013,2375.582718589748
DRH37,OUT018,2747.137812279751
FDO01,OUT035,2088.996049140726
FDK45,OUT049,1740.4500561160019
FDP23,OUT049,2410.8952110264468
FDM33,OUT035,2680.2338161333955
FDD36,OUT017,2088.996049140726
FDL56,OUT017,2088.996049140726
FDT27,OUT010,757.9030920946007
FDG52,OUT017,1775.1285102962227
NCL42,OUT035,2680.2338161333955
DRJ24,OUT046,2234.4781730347104
FDV38,OUT046,1399.5213450943893
FDT35,OUT045,2679.520928465894
FDY51,OUT045,2680.2338161333955
FDC37,OUT017,2088.996049140726
NCP43,OUT013,2961.81754427035
FDO33,OUT045,2088.996049140726
FDW04,OUT018,2433.3433283630943
NCC31,OUT046,2234.4781730347104
FDK22,OUT049,2410.8952110264468
FDJ50,OUT017,1775.1285102962227
FDV13,OUT017,2088.996049140726
DRL60,OUT017,2679.520928465894
FDW03,OUT017,2088.996049140726
FDY27,OUT035,2681.308771975984
FDB39,OUT027,3474.480656312158
FDU59,OUT045,2679.520928465894
FDZ57,OUT049,1740.4500561160019
FDO21,OUT049,2410.8952110264468
FDS43,OUT018,2747.137812279751
FDU28,OUT010,670.1202947777384
FDC51,OUT010,642.111168608742
FDW16,OUT010,642.111168608742
FDP32,OUT010,642.111168608742
FDB60,OUT019,587.7341248749699
NCQ30,OUT046,1740.4500561160019
FDD26,OUT049,2237.3309340776354
FDI44,OUT045,2088.996049140726
DRH23,OUT046,1399.5213450943893
FDO44,OUT046,1740.4500561160019
FDG04,OUT046,2234.4781730347104
FDM32,OUT027,3931.7640664152914
FDM09,OUT013,2961.81754427035
FDZ47,OUT013,2639.4575476205328
FDM40,OUT027,4487.273596887449
FDY48,OUT017,2088.996049140726
NCM30,OUT045,1775.1285102962227
FDX36,OUT010,757.9030920946007
DRF03,OUT017,1775.1285102962227
FDN51,OUT049,2410.8952110264468
FDM57,OUT049,1740.4500561160019
FDB35,OUT049,1740.4500561160019
FDY13,OUT027,3931.7640664152914
FDA37,OUT017,2088.996049140726
NCX53,OUT017,2679.520928465894
FDD59,OUT018,2433.3433283630943
FDX10,OUT019,564.1009287350441
FDC03,OUT018,2747.137812279751
FDW43,OUT035,2680.2338161333955
FDW10,OUT046,2234.4781730347104
FDY14,OUT027,5192.505733347002
FDV43,OUT045,1775.1285102962227
FDO40,OUT013,2961.81754427035
FDP46,OUT027,3931.7640664152914
NCE43,OUT019,587.7341248749699
FDD05,OUT035,2088.996049140726
FDJ60,OUT010,670.1202947777384
DRE27,OUT018,2433.3433283630943
FDO11,OUT035,2680.2338161333955
DRG11,OUT027,3931.7640664152914
FDK33,OUT010,757.9030920946007
DRM23,OUT045,2679.520928465894
FDJ02,OUT027,4487.273596887449
NCZ05,OUT045,2088.996049140726
NCL30,OUT013,2639.4575476205328
FDZ19,OUT018,2747.137812279751
FDM45,OUT049,1740.4500561160019
FDO36,OUT046,2234.4781730347104
NCK31,OUT045,1775.1285102962227
DRJ37,OUT045,2679.520928465894
FDP24,OUT018,2433.3433283630943
FDF46,OUT013,2639.4575476205328
FDX46,OUT019,564.1009287350441
NCL18,OUT045,2679.520928465894
FDJ26,OUT013,3509.121901013104
FDJ07,OUT045,2088.996049140726
FDY15,OUT013,2961.81754427035
DRG01,OUT045,1775.1285102962227
FDF58,OUT045,1775.1285102962227
FDZ14,OUT019,545.0128443446342
FDP31,OUT049,1399.5213450943893
FDH45,OUT013,2375.582718589748
FDA09,OUT010,670.1202947777384
FDW31,OUT035,2681.308771975984
FDA57,OUT046,1399.5213450943893
NCE55,OUT035,2681.308771975984
FDC17,OUT019,649.9129956959587
FDC59,OUT013,2375.582718589748
FDA22,OUT013,2961.81754427035
FDK52,OUT035,2680.2338161333955
NCM26,OUT046,2234.4781730347104
NCT53,OUT035,2681.308771975984
FDW45,OUT018,2747.137812279751
NCI18,OUT035,2680.2338161333955
FDE38,OUT018,2747.137812279751
FDF08,OUT019,545.0128443446342
FDY58,OUT010,757.9030920946007
FDF58,OUT019,564.1009287350441
FDX39,OUT017,2680.2338161333955
FDB44,OUT049,2410.8952110264468
FDF28,OUT013,2639.4575476205328
FDE39,OUT013,2639.4575476205328
FDT37,OUT018,3180.1740619589787
FDZ45,OUT017,2679.520928465894
FDO40,OUT035,2681.308771975984
FDM57,OUT027,3931.7640664152914
DRG36,OUT017,2679.520928465894
FDY36,OUT010,666.5706329934209
DRL60,OUT027,4487.273596887449
FDS25,OUT019,545.0128443446342
DRF49,OUT027,3931.7640664152914
FDP16,OUT045,2680.2338161333955
FDS60,OUT049,2237.3309340776354
FDU15,OUT027,3474.480656312158
FDK43,OUT046,1740.4500561160019
FDN25,OUT046,1399.5213450943893
FDE53,OUT049,1740.4500561160019
FDB22,OUT013,2961.81754427035
FDE39,OUT017,2088.996049140726
FDX35,OUT035,2680.2338161333955
NCG54,OUT049,2237.3309340776354
FDH27,OUT035,2681.308771975984
NCK42,OUT013,3509.121901013104
FDS25,OUT049,1740.4500561160019
FDI10,OUT018,2747.137812279751
FDU35,OUT035,2088.996049140726
FDI04,OUT017,2679.520928465894
DRK23,OUT035,2680.2338161333955
FDB53,OUT019,587.7341248749699
FDY02,OUT049,2410.8952110264468
FDM60,OUT035,1775.1285102962227
NCJ31,OUT010,757.9030920946007
DRP35,OUT017,2088.996049140726
NCQ30,OUT018,2433.3433283630943
DRL11,OUT010,670.1202947777384
FDU01,OUT013,2961.81754427035
FDR39,OUT035,2681.308771975984
FDO08,OUT046,2234.4781730347104
FDC02,OUT045,2680.2338161333955
NCZ29,OUT035,2088.996049140726
FDF29,OUT010,642.111168608742
FDZ23,OUT017,2679.520928465894
NCU53,OUT018,2747.137812279751
NCW30,OUT013,3509.121901013104
NCM26,OUT027,4487.273596887449
FDV50,OUT027,3931.7640664152914
FDW15,OUT049,2237.3309340776354
FDI35,OUT027,4487.273596887449
FDO11,OUT017,2680.2338161333955
FDN48,OUT046,1740.4500561160019
NCA17,OUT049,2237.3309340776354
NCN54,OUT013,2639.4575476205328
FDP22,OUT013,2375.582718589748
NCB54,OUT035,2088.996049140726
FDD08,OUT045,1775.1285102962227
DRM48,OUT010,666.5706329934209
FDG41,OUT027,3931.7640664152914
FDE44,OUT027,3474.480656312158
FDE26,OUT035,2681.308771975984
NCS38,OUT013,2639.4575476205328
NCJ54,OUT018,3180.1740619589787
FDI40,OUT019,545.0128443446342
FDN45,OUT018,3180.1740619589787
FDU43,OUT046,2400.7006894382034
FDI04,OUT010,670.1202947777384
NCC07,OUT018,2433.3433283630943
NCC07,OUT019,545.0128443446342
NCD18,OUT045,2680.2338161333955
FDU55,OUT035,2680.2338161333955
FDX59,OUT035,1775.1285102962227
FDR52,OUT049,2237.3309340776354
NCP17,OUT013,2375.582718589748
FDQ32,OUT045,2088.996049140726
NCT17,OUT049,2237.3309340776354
FDO10,OUT049,1399.5213450943893
FDE32,OUT049,1399.5213450943893
FDN44,OUT045,2679.520928465894
FDH02,OUT035,2088.996049140726
FDK60,OUT013,2639.4575476205328
FDS24,OUT019,545.0128443446342
FDL03,OUT010,670.1202947777384
FDB46,OUT027,5192.505733347002
FDO48,OUT049,2410.8952110264468
FDZ39,OUT049,1740.4500561160019
FDT02,OUT027,3474.480656312158
FDC50,OUT013,2639.4575476205328
FDP39,OUT035,1775.1285102962227
DRG15,OUT018,2191.127194498703
FDP10,OUT018,2433.3433283630943
FDF53,OUT027,4487.273596887449
FDN34,OUT045,2679.520928465894
FDK02,OUT045,2088.996049140726
FDC23,OUT045,2679.520928465894
FDJ10,OUT019,587.7341248749699
FDE53,OUT035,2088.996049140726
FDR25,OUT035,2680.2338161333955
FDW50,OUT046,2234.4781730347104
FDS09,OUT049,1399.5213450943893
FDW49,OUT010,670.1202947777384
FDU51,OUT046,2234.4781730347104
FDF28,OUT018,2433.3433283630943
NCY30,OUT018,2747.137812279751
FDD44,OUT045,2680.2338161333955
FDX09,OUT017,2679.520928465894
NCF30,OUT013,2639.4575476205328
FDZ50,OUT019,587.7341248749699
FDW37,OUT013,2639.4575476205328
FDD11,OUT049,2410.8952110264468
DRH39,OUT018,2433.3433283630943
FDA36,OUT049,2237.3309340776354
NCG43,OUT049,1740.4500561160019
FDF02,OUT035,2088.996049140726
FDP57,OUT027,3931.7640664152914
NCE42,OUT017,2680.2338161333955
NCR38,OUT027,5192.505733347002
FDP03,OUT019,545.0128443446342
FDO51,OUT035,1775.1285102962227
NCQ42,OUT046,1740.4500561160019
NCM41,OUT046,1740.4500561160019
FDH48,OUT027,3931.7640664152914
DRF60,OUT046,2400.7006894382034
FDJ27,OUT035,2088.996049140726
FDQ14,OUT013,2961.81754427035
FDN27,OUT017,2088.996049140726
NCQ02,OUT046,2234.4781730347104
FDJ33,OUT049,1740.4500561160019
FDP07,OUT027,4487.273596887449
DRE01,OUT049,2410.8952110264468
FDU36,OUT045,2088.996049140726
FDL28,OUT017,2680.2338161333955
NCX53,OUT046,2234.4781730347104
FDZ39,OUT013,2639.4575476205328
NCP42,OUT013,2961.81754427035
FDJ14,OUT035,2088.996049140726
FDK04,OUT049,1399.5213450943893
NCC19,OUT017,2679.520928465894
FDS09,OUT018,2191.127194498703
FDZ02,OUT046,1740.4500561160019
FDD35,OUT018,2433.3433283630943
NCY42,OUT017,2679.520928465894
FDB05,OUT045,2680.2338161333955
FDF20,OUT035,2681.308771975984
NCO41,OUT018,2433.3433283630943
FDC40,OUT027,3931.7640664152914
FDV58,OUT045,2679.520928465894
FDZ57,OUT045,2088.996049140726
DRM35,OUT046,2234.4781730347104
DRN36,OUT018,2433.3433283630943
FDQ13,OUT046,1740.4500561160019
DRO35,OUT010,642.111168608742
NCD43,OUT035,2088.996049140726
FDA51,OUT018,2433.3433283630943
NCX17,OUT027,5192.505733347002
NCZ17,OUT049,1399.5213450943893
FDR11,OUT027,4487.273596887449
FDW34,OUT049,2410.8952110264468
FDN50,OUT017,2088.996049140726
FDS09,OUT046,1399.5213450943893
FDS48,OUT018,2747.137812279751
FDL44,OUT049,2237.3309340776354
DRF48,OUT018,2747.137812279751
FDA14,OUT018,2747.137812279751
NCD30,OUT049,1740.4500561160019
FDI16,OUT017,1775.1285102962227
NCG06,OUT035,2680.2338161333955
DRZ24,OUT035,2088.996049140726
NCS17,OUT045,2088.996049140726
FDB37,OUT045,2680.2338161333955
FDE10,OUT035,2088.996049140726
FDC57,OUT045,2679.520928465894
FDM12,OUT018,2747.137812279751
FDE24,OUT049,2237.3309340776354
FDW22,OUT045,2680.2338161333955
DRD01,OUT027,3474.480656312158
NCZ18,OUT027,5192.505733347002
FDN49,OUT045,1775.1285102962227
FDR22,OUT035,2088.996049140726
FDV08,OUT019,564.1009287350441
FDY39,OUT046,2234.4781730347104
FDV36,OUT049,1740.4500561160019
FDO60,OUT045,1775.1285102962227
FDU04,OUT027,3931.7640664152914
FDR20,OUT027,3474.480656312158
FDW19,OUT019,545.0128443446342
FDU40,OUT049,2237.3309340776354
FDK15,OUT045,2088.996049140726
DRF15,OUT035,2681.308771975984
FDQ25,OUT017,2679.520928465894
FDI48,OUT019,564.1009287350441
FDS49,OUT046,1740.4500561160019
FDV22,OUT046,2234.4781730347104
NCV42,OUT046,1740.4500561160019
FDX26,OUT046,2234.4781730347104
FDI33,OUT018,2433.3433283630943
FDZ14,OUT049,1740.4500561160019
FDG10,OUT013,2375.582718589748
FDM38,OUT018,2191.127194498703
FDG26,OUT027,5192.505733347002
FDH46,OUT035,2088.996049140726
FDN13,OUT018,2433.3433283630943
FDU57,OUT035,2681.308771975984
NCI06,OUT046,2234.4781730347104
FDM38,OUT045,1775.1285102962227
NCG42,OUT010,642.111168608742
FDL39,OUT045,2679.520928465894
FDT31,OUT019,587.7341248749699
FDV59,OUT013,3509.121901013104
FDB49,OUT035,2088.996049140726
FDD58,OUT049,1740.4500561160019
DRN59,OUT046,1399.5213450943893
FDX48,OUT049,2237.3309340776354
FDQ11,OUT049,2410.8952110264468
FDY12,OUT049,1399.5213450943893
FDQ11,OUT045,2680.2338161333955
DRI11,OUT017,2088.996049140726
FDY32,OUT027,4487.273596887449
FDS51,OUT045,1775.1285102962227
FDR19,OUT010,670.1202947777384
DRB13,OUT018,2747.137812279751
FDS21,OUT035,1775.1285102962227
FDQ40,OUT045,2679.520928465894
NCE55,OUT013,2961.81754427035
FDX43,OUT027,4487.273596887449
FDS12,OUT049,1740.4500561160019
DRK01,OUT027,3931.7640664152914
FDN25,OUT017,1775.1285102962227
FDB60,OUT046,2234.4781730347104
FDQ13,OUT017,2088.996049140726
DRK13,OUT045,2679.520928465894
DRF25,OUT018,2191.127194498703
NCD42,OUT019,564.1009287350441
FDW25,OUT045,2088.996049140726
NCV29,OUT027,4487.273596887449
NCK42,OUT035,2680.2338161333955
DRJ13,OUT027,4487.273596887449
DRD15,OUT017,2680.2338161333955
FDM27,OUT045,2679.520928465894
FDZ50,OUT018,2747.137812279751
FDC04,OUT046,2400.7006894382034
FDF50,OUT049,2237.3309340776354
FDP15,OUT045,2680.2338161333955
FDK46,OUT035,2680.2338161333955
FDZ56,OUT018,2747.137812279751
FDY60,OUT049,2237.3309340776354
FDB10,OUT035,2680.2338161333955
FDR57,OUT045,2679.520928465894
FDU58,OUT049,2237.3309340776354
FDH02,OUT046,1740.4500561160019
FDP48,OUT013,2961.81754427035
FDI46,OUT035,2680.2338161333955
FDW56,OUT013,2961.81754427035
NCM19,OUT010,642.111168608742
FDS50,OUT027,5192.505733347002
FDK24,OUT013,2375.582718589748
FDO36,OUT017,2679.520928465894
FDK45,OUT027,3931.7640664152914
NCL05,OUT045,1775.1285102962227
FDL32,OUT018,2433.3433283630943
FDA28,OUT049,1740.4500561160019
FDY36,OUT018,2191.127194498703
FDP32,OUT018,2433.3433283630943
FDL50,OUT046,1740.4500561160019
DRC24,OUT049,2237.3309340776354
NCS18,OUT017,2088.996049140726
FDD16,OUT017,2088.996049140726
NCV18,OUT013,2639.4575476205328
FDX07,OUT046,2234.4781730347104
NCZ05,OUT027,3931.7640664152914
NCI31,OUT013,2375.582718589748
FDK14,OUT049,1740.4500561160019
NCR06,OUT045,1775.1285102962227
NCF54,OUT049,2237.3309340776354
DRG23,OUT010,670.1202947777384
FDD53,OUT046,1399.5213450943893
NCM31,OUT027,4487.273596887449
FDT16,OUT017,2680.2338161333955
FDR40,OUT035,2088.996049140726
DRG25,OUT017,2679.520928465894
FDT10,OUT035,1775.1285102962227
FDY32,OUT013,2961.81754427035
FDN50,OUT035,2088.996049140726
FDZ35,OUT019,545.0128443446342
NCP54,OUT045,2088.996049140726
NCD07,OUT035,2088.996049140726
FDS02,OUT018,2747.137812279751
DRN59,OUT018,2191.127194498703
DRB24,OUT013,2961.81754427035
FDP37,OUT027,3931.7640664152914
DRB01,OUT018,2747.137812279751
FDR47,OUT046,2234.4781730347104
NCM31,OUT010,670.1202947777384
NCF06,OUT027,5192.505733347002
NCV17,OUT027,3931.7640664152914
FDS10,OUT049,2237.3309340776354
FDN52,OUT035,2088.996049140726
FDZ48,OUT013,2639.4575476205328
FDJ48,OUT049,2410.8952110264468
DRB13,OUT027,4487.273596887449
FDV59,OUT017,2680.2338161333955
FDL32,OUT035,2088.996049140726
FDZ12,OUT035,2681.308771975984
NCR06,OUT027,3474.480656312158
FDP51,OUT017,2088.996049140726
FDY22,OUT013,2961.81754427035
FDZ38,OUT049,2237.3309340776354
NCO54,OUT035,1775.1285102962227
FDR23,OUT035,2681.308771975984
FDM38,OUT049,1399.5213450943893
FDS25,OUT013,2639.4575476205328
FDZ22,OUT013,2639.4575476205328
FDZ20,OUT019,649.9129956959587
FDD45,OUT010,642.111168608742
FDN03,OUT049,2410.8952110264468
NCW30,OUT046,2400.7006894382034
FDY24,OUT027,3474.480656312158
FDJ26,OUT019,649.9129956959587
FDM15,OUT049,2237.3309340776354
NCW54,OUT027,3474.480656312158
FDA23,OUT045,2088.996049140726
FDA39,OUT019,564.1009287350441
FDZ12,OUT017,2679.520928465894
NCB42,OUT046,1740.4500561160019
FDL16,OUT046,1399.5213450943893
FDO24,OUT019,587.7341248749699
NCP42,OUT046,2234.4781730347104
FDR19,OUT018,2747.137812279751
DRL01,OUT045,2680.2338161333955
FDV37,OUT046,2234.4781730347104
FDI41,OUT010,670.1202947777384
FDF58,OUT049,1399.5213450943893
NCF43,OUT018,2747.137812279751
FDN02,OUT049,2410.8952110264468
NCP41,OUT035,2088.996049140726
NCY17,OUT027,3474.480656312158
FDL58,OUT027,5192.505733347002
NCA30,OUT027,4487.273596887449
FDE46,OUT018,2747.137812279751
FDY38,OUT035,2680.2338161333955
NCH29,OUT027,3931.7640664152914
FDO20,OUT045,2680.2338161333955
FDP44,OUT018,2433.3433283630943
FDM02,OUT027,3931.7640664152914
FDJ14,OUT027,3931.7640664152914
FDH04,OUT010,642.111168608742
DRK23,OUT046,2400.7006894382034
NCW05,OUT046,1740.4500561160019
FDF12,OUT049,2237.3309340776354
FDL51,OUT019,649.9129956959587
FDN03,OUT018,3180.1740619589787
DRJ37,OUT049,2237.3309340776354
FDM12,OUT019,587.7341248749699
FDA16,OUT045,2680.2338161333955
NCB07,OUT017,2679.520928465894
NCI17,OUT019,545.0128443446342
FDR51,OUT046,2234.4781730347104
FDJ55,OUT045,2680.2338161333955
NCZ17,OUT013,2375.582718589748
FDU25,OUT013,2375.582718589748
NCG18,OUT045,2088.996049140726
DRM11,OUT017,2680.2338161333955
FDH16,OUT035,2088.996049140726
FDZ04,OUT018,2191.127194498703
NCX53,OUT035,2681.308771975984
FDX38,OUT027,3474.480656312158
FDX09,OUT046,2234.4781730347104
NCW05,OUT018,2433.3433283630943
NCS41,OUT017,2679.520928465894
FDI26,OUT046,2234.4781730347104
NCZ41,OUT027,3931.7640664152914
NCK06,OUT046,1740.4500561160019
FDX23,OUT027,3931.7640664152914
NCA42,OUT046,2234.4781730347104
FDC20,OUT049,1399.5213450943893
DRC49,OUT018,2747.137812279751
FDX01,OUT013,2639.4575476205328
FDC08,OUT045,2680.2338161333955
FDC02,OUT017,2680.2338161333955
FDK10,OUT045,2679.520928465894
DRC24,OUT013,2961.81754427035
FDW16,OUT019,545.0128443446342
NCU06,OUT018,3180.1740619589787
DRA59,OUT045,2679.520928465894
FDR24,OUT019,545.0128443446342
DRL35,OUT018,2191.127194498703
FDA49,OUT013,2639.4575476205328
NCC55,OUT046,1399.5213450943893
DRD24,OUT019,587.7341248749699
NCE55,OUT049,2237.3309340776354
FDT33,OUT045,2679.520928465894
NCT53,OUT013,2961.81754427035
FDS26,OUT046,2400.7006894382034
FDL22,OUT018,2433.3433283630943
FDP44,OUT017,2088.996049140726
FDC52,OUT018,2747.137812279751
FDI53,OUT010,670.1202947777384
FDZ23,OUT046,2234.4781730347104
NCT18,OUT013,2961.81754427035
FDR13,OUT046,1740.4500561160019
FDB09,OUT010,642.111168608742
FDZ60,OUT013,2639.4575476205328
FDB11,OUT046,2400.7006894382034
FDC10,OUT018,2433.3433283630943
FDW56,OUT035,2681.308771975984
FDK14,OUT027,3931.7640664152914
DRE27,OUT027,3931.7640664152914
FDA38,OUT017,2680.2338161333955
FDT11,OUT045,2679.520928465894
FDP15,OUT035,2680.2338161333955
FDV27,OUT035,2088.996049140726
FDS36,OUT027,3931.7640664152914
FDY40,OUT027,3474.480656312158
NCF19,OUT049,1399.5213450943893
FDF53,OUT045,2679.520928465894
FDS14,OUT027,4487.273596887449
FDE56,OUT046,1399.5213450943893
FDZ19,OUT035,2681.308771975984
FDZ46,OUT013,2639.4575476205328
FDR16,OUT046,2400.7006894382034
FDG29,OUT018,2191.127194498703
NCE30,OUT017,2680.2338161333955
FDZ40,OUT046,1399.5213450943893
FDG58,OUT018,2747.137812279751
DRH03,OUT013,2639.4575476205328
FDZ47,OUT045,2088.996049140726
FDV04,OUT018,2747.137812279751
FDZ10,OUT018,2433.3433283630943
FDG46,OUT017,2088.996049140726
NCF07,OUT045,2088.996049140726
FDY44,OUT035,2681.308771975984
FDB21,OUT013,3509.121901013104
FDS20,OUT035,2681.308771975984
FDS49,OUT049,1740.4500561160019
FDX55,OUT027,5192.505733347002
NCQ02,OUT018,2747.137812279751
FDR25,OUT013,3509.121901013104
DRG39,OUT045,1775.1285102962227
FDB46,OUT046,2400.7006894382034
NCC30,OUT018,2747.137812279751
FDE58,OUT035,2088.996049140726
FDC05,OUT019,587.7341248749699
FDY15,OUT046,2234.4781730347104
FDG14,OUT046,2234.4781730347104
FDL08,OUT049,2410.8952110264468
FDQ47,OUT013,2375.582718589748
FDN12,OUT035,2088.996049140726
FDW10,OUT013,2961.81754427035
FDD02,OUT035,2088.996049140726
FDX35,OUT010,757.9030920946007
FDT35,OUT046,2234.4781730347104
DRN47,OUT019,587.7341248749699
FDB11,OUT010,757.9030920946007
FDN20,OUT045,2679.520928465894
FDB59,OUT035,2681.308771975984
FDJ58,OUT045,2679.520928465894
FDU60,OUT046,2234.4781730347104
FDS03,OUT049,1399.5213450943893
FDU40,OUT019,587.7341248749699
DRH15,OUT049,1399.5213450943893
FDD04,OUT027,4487.273596887449
FDQ01,OUT046,2400.7006894382034
FDF28,OUT035,2088.996049140726
FDD22,OUT010,642.111168608742
FDY19,OUT046,1740.4500561160019
FDN33,OUT035,2088.996049140726
FDV36,OUT035,2088.996049140726
FDW01,OUT010,670.1202947777384
FDJ28,OUT049,2237.3309340776354
FDB17,OUT035,2681.308771975984
FDM40,OUT049,2237.3309340776354
FDV46,OUT045,2088.996049140726
FDQ44,OUT049,1740.4500561160019
NCD42,OUT046,1399.5213450943893
DRH37,OUT046,2234.4781730347104
FDR10,OUT018,2747.137812279751
NCD06,OUT027,3474.480656312158
FDI53,OUT046,2234.4781730347104
FDG16,OUT035,2680.2338161333955
DRB25,OUT046,1740.4500561160019
